 3.375e+00 -2.200e+00 -1.007e+01 -5.879e+00 
 3.375e+00 -2.000e+00 -9.875e+00 -5.922e+00 
 3.375e+00 -1.800e+00 -9.675e+00 -5.964e+00 
 3.375e+00 -1.600e+00 -9.475e+00 -6.004e+00 
 3.375e+00 -1.400e+00 -9.275e+00 -6.043e+00 
 3.375e+00 -1.200e+00 -9.075e+00 -6.082e+00 
 3.375e+00 -1.000e+00 -8.875e+00 -6.122e+00 
 3.375e+00 -8.000e-01 -8.675e+00 -6.164e+00 
 3.375e+00 -6.000e-01 -8.475e+00 -6.209e+00 
 3.375e+00 -4.000e-01 -8.275e+00 -6.256e+00 
 3.375e+00 -2.000e-01 -8.075e+00 -6.306e+00 
 3.375e+00  4.829e-15 -7.875e+00 -6.357e+00 
 3.375e+00  2.000e-01 -7.675e+00 -6.409e+00 
 3.375e+00  4.000e-01 -7.475e+00 -6.460e+00 
 3.375e+00  6.000e-01 -7.275e+00 -6.510e+00 
 3.375e+00  8.000e-01 -7.075e+00 -6.558e+00 
 3.375e+00  1.000e+00 -6.875e+00 -6.603e+00
 3.400e+00 -8.000e+00 -1.580e+01 -4.425e+00 
 3.400e+00 -7.800e+00 -1.560e+01 -4.446e+00 
 3.400e+00 -7.600e+00 -1.540e+01 -4.470e+00 
 3.400e+00 -7.400e+00 -1.520e+01 -4.498e+00 
 3.400e+00 -7.200e+00 -1.500e+01 -4.530e+00 
 3.400e+00 -7.000e+00 -1.480e+01 -4.565e+00 
 3.400e+00 -6.800e+00 -1.460e+01 -4.604e+00 
 3.400e+00 -6.600e+00 -1.440e+01 -4.647e+00 
 3.400e+00 -6.400e+00 -1.420e+01 -4.694e+00 
 3.400e+00 -6.200e+00 -1.400e+01 -4.745e+00 
 3.400e+00 -6.000e+00 -1.380e+01 -4.801e+00 
 3.400e+00 -5.800e+00 -1.360e+01 -4.861e+00 
 3.400e+00 -5.600e+00 -1.340e+01 -4.923e+00 
 3.400e+00 -5.400e+00 -1.320e+01 -4.988e+00 
 3.400e+00 -5.200e+00 -1.300e+01 -5.054e+00 
 3.400e+00 -5.000e+00 -1.280e+01 -5.120e+00 
 3.400e+00 -4.800e+00 -1.260e+01 -5.184e+00 
 3.400e+00 -4.600e+00 -1.240e+01 -5.246e+00 
 3.400e+00 -4.400e+00 -1.220e+01 -5.304e+00 
 3.400e+00 -4.200e+00 -1.200e+01 -5.357e+00 
 3.400e+00 -4.000e+00 -1.180e+01 -5.405e+00 
 3.400e+00 -3.800e+00 -1.160e+01 -5.447e+00 
 3.400e+00 -3.600e+00 -1.140e+01 -5.484e+00 
 3.400e+00 -3.400e+00 -1.120e+01 -5.517e+00 
 3.400e+00 -3.200e+00 -1.100e+01 -5.549e+00 
 3.400e+00 -3.000e+00 -1.080e+01 -5.581e+00 
 3.400e+00 -2.800e+00 -1.060e+01 -5.614e+00 
 3.400e+00 -2.600e+00 -1.040e+01 -5.648e+00 
 3.400e+00 -2.400e+00 -1.020e+01 -5.685e+00 
 3.400e+00 -2.200e+00 -1.000e+01 -5.722e+00 
 3.400e+00 -2.000e+00 -9.800e+00 -5.761e+00 
 3.400e+00 -1.800e+00 -9.600e+00 -5.799e+00 
 3.400e+00 -1.600e+00 -9.400e+00 -5.837e+00 
 3.400e+00 -1.400e+00 -9.200e+00 -5.875e+00 
 3.400e+00 -1.200e+00 -9.000e+00 -5.910e+00 
 3.400e+00 -1.000e+00 -8.800e+00 -5.943e+00 
 3.400e+00 -8.000e-01 -8.600e+00 -5.975e+00 
 3.400e+00 -6.000e-01 -8.400e+00 -6.004e+00 
 3.400e+00 -4.000e-01 -8.200e+00 -6.031e+00 
 3.400e+00 -2.000e-01 -8.000e+00 -6.058e+00 
 3.400e+00 -5.551e-17 -7.800e+00 -6.084e+00 
 3.400e+00  2.000e-01 -7.600e+00 -6.110e+00 
 3.400e+00  4.000e-01 -7.400e+00 -6.136e+00 
 3.400e+00  6.000e-01 -7.200e+00 -6.160e+00 
 3.400e+00  8.000e-01 -7.000e+00 -6.184e+00 
 3.400e+00  1.000e+00 -6.800e+00 -6.205e+00 
 3.425e+00 -8.000e+00 -1.573e+01 -4.380e+00 
 3.425e+00 -7.800e+00 -1.553e+01 -4.387e+00 
 3.425e+00 -7.600e+00 -1.533e+01 -4.396e+00 
 3.425e+00 -7.400e+00 -1.512e+01 -4.407e+00 
 3.425e+00 -7.200e+00 -1.493e+01 -4.423e+00 
 3.425e+00 -7.000e+00 -1.473e+01 -4.442e+00 
 3.425e+00 -6.800e+00 -1.453e+01 -4.465e+00 
 3.425e+00 -6.600e+00 -1.432e+01 -4.492e+00 
 3.425e+00 -6.400e+00 -1.412e+01 -4.523e+00 
 3.425e+00 -6.200e+00 -1.393e+01 -4.557e+00 
 3.425e+00 -6.000e+00 -1.372e+01 -4.596e+00 
 3.425e+00 -5.800e+00 -1.352e+01 -4.638e+00 
 3.425e+00 -5.600e+00 -1.332e+01 -4.685e+00 
 3.425e+00 -5.400e+00 -1.312e+01 -4.736e+00 
 3.425e+00 -5.200e+00 -1.292e+01 -4.792e+00 
 3.425e+00 -5.000e+00 -1.272e+01 -4.851e+00 
 3.425e+00 -4.800e+00 -1.252e+01 -4.913e+00 
 3.425e+00 -4.600e+00 -1.232e+01 -4.978e+00 
 3.425e+00 -4.400e+00 -1.212e+01 -5.043e+00 
 3.425e+00 -4.200e+00 -1.192e+01 -5.109e+00 
 3.425e+00 -4.000e+00 -1.172e+01 -5.174e+00 
 3.425e+00 -3.800e+00 -1.152e+01 -5.236e+00 
 3.425e+00 -3.600e+00 -1.132e+01 -5.294e+00 
 3.425e+00 -3.400e+00 -1.112e+01 -5.348e+00 
 3.425e+00 -3.200e+00 -1.092e+01 -5.397e+00 
 3.425e+00 -3.000e+00 -1.072e+01 -5.440e+00 
 3.425e+00 -2.800e+00 -1.052e+01 -5.479e+00 
 3.425e+00 -2.600e+00 -1.032e+01 -5.514e+00 
 3.425e+00 -2.400e+00 -1.012e+01 -5.548e+00 
 3.425e+00 -2.200e+00 -9.925e+00 -5.580e+00 
 3.425e+00 -2.000e+00 -9.725e+00 -5.613e+00 
 3.425e+00 -1.800e+00 -9.525e+00 -5.645e+00 
 3.425e+00 -1.600e+00 -9.325e+00 -5.676e+00 
 3.425e+00 -1.400e+00 -9.125e+00 -5.706e+00 
 3.425e+00 -1.200e+00 -8.925e+00 -5.735e+00 
 3.425e+00 -1.000e+00 -8.725e+00 -5.762e+00 
 3.425e+00 -8.000e-01 -8.525e+00 -5.786e+00 
 3.425e+00 -6.000e-01 -8.325e+00 -5.807e+00 
 3.425e+00 -4.000e-01 -8.125e+00 -5.823e+00 
 3.425e+00 -2.000e-01 -7.925e+00 -5.834e+00 
 3.425e+00 -5.551e-17 -7.725e+00 -5.840e+00 
 3.425e+00  2.000e-01 -7.525e+00 -5.842e+00 
 3.425e+00  4.000e-01 -7.325e+00 -5.840e+00 
 3.425e+00  6.000e-01 -7.125e+00 -5.836e+00 
 3.425e+00  8.000e-01 -6.925e+00 -5.831e+00 
 3.425e+00  1.000e+00 -6.725e+00 -5.826e+00 
 3.450e+00 -8.000e+00 -1.565e+01 -4.337e+00 
 3.450e+00 -7.800e+00 -1.545e+01 -4.352e+00 
 3.450e+00 -7.600e+00 -1.525e+01 -4.363e+00 
 3.450e+00 -7.400e+00 -1.505e+01 -4.372e+00 
 3.450e+00 -7.200e+00 -1.485e+01 -4.379e+00 
 3.450e+00 -7.000e+00 -1.465e+01 -4.387e+00 
 3.450e+00 -6.800e+00 -1.445e+01 -4.396e+00 
 3.450e+00 -6.600e+00 -1.425e+01 -4.408e+00 
 3.450e+00 -6.400e+00 -1.405e+01 -4.423e+00 
 3.450e+00 -6.200e+00 -1.385e+01 -4.442e+00 
 3.450e+00 -6.000e+00 -1.365e+01 -4.465e+00 
 3.450e+00 -5.800e+00 -1.345e+01 -4.492e+00 
 3.450e+00 -5.600e+00 -1.325e+01 -4.522e+00 
 3.450e+00 -5.400e+00 -1.305e+01 -4.557e+00 
 3.450e+00 -5.200e+00 -1.285e+01 -4.595e+00 
 3.450e+00 -5.000e+00 -1.265e+01 -4.638e+00 
 3.450e+00 -4.800e+00 -1.245e+01 -4.685e+00 
 3.450e+00 -4.600e+00 -1.225e+01 -4.736e+00 
 3.450e+00 -4.400e+00 -1.205e+01 -4.792e+00 
 3.450e+00 -4.200e+00 -1.185e+01 -4.851e+00 
 3.450e+00 -4.000e+00 -1.165e+01 -4.913e+00 
 3.450e+00 -3.800e+00 -1.145e+01 -4.977e+00 
 3.450e+00 -3.600e+00 -1.125e+01 -5.042e+00 
 3.450e+00 -3.400e+00 -1.105e+01 -5.107e+00 
 3.450e+00 -3.200e+00 -1.085e+01 -5.170e+00 
 3.450e+00 -3.000e+00 -1.065e+01 -5.230e+00 
 3.450e+00 -2.800e+00 -1.045e+01 -5.287e+00 
 3.450e+00 -2.600e+00 -1.025e+01 -5.339e+00 
 3.450e+00 -2.400e+00 -1.005e+01 -5.385e+00 
 3.450e+00 -2.200e+00 -9.850e+00 -5.426e+00 
 3.450e+00 -2.000e+00 -9.650e+00 -5.462e+00 
 3.450e+00 -1.800e+00 -9.450e+00 -5.494e+00 
 3.450e+00 -1.600e+00 -9.250e+00 -5.522e+00 
 3.450e+00 -1.400e+00 -9.050e+00 -5.547e+00 
 3.450e+00 -1.200e+00 -8.850e+00 -5.568e+00 
 3.450e+00 -1.000e+00 -8.650e+00 -5.586e+00 
 3.450e+00 -8.000e-01 -8.450e+00 -5.600e+00 
 3.450e+00 -6.000e-01 -8.250e+00 -5.608e+00 
 3.450e+00 -4.000e-01 -8.050e+00 -5.612e+00 
 3.450e+00 -2.000e-01 -7.850e+00 -5.610e+00 
 3.450e+00 -5.551e-17 -7.650e+00 -5.601e+00 
 3.450e+00  2.000e-01 -7.450e+00 -5.585e+00 
