288
5.5410071716788245e-04 2.9098091544683863e-05 6.1100515228783549e+05
6.1685005636302748e-04 4.1391930233507408e-05 6.0283108647662285e+05
6.9794497894060115e-04 5.8630001586283608e-05 6.0239118782377231e+05
8.0230429481209509e-04 8.0434782520955080e-05 6.1482999734108732e+05
9.3237770986853707e-04 1.0473091823004007e-04 6.4622302752549900e+05
1.0862473348781654e-03 1.2940499388177138e-04 6.9353487055744242e+05
1.2589751796245885e-03 1.5723092390231811e-04 7.4112578548825649e+05
1.4496452896586298e-03 1.9314179884259719e-04 7.7794653229776013e+05
1.6624367799019657e-03 2.4372706680535433e-04 7.9945781929904292e+05
1.9063947883724008e-03 3.1324493840915904e-04 8.1108567035766202e+05
2.1912529800262037e-03 4.0288675716337180e-04 8.2225770377122040e+05
2.5241124954233918e-03 5.1720944394672565e-04 8.3372339379352098e+05
2.9123323689110858e-03 6.6940690932428481e-04 8.3895522737412702e+05
3.3688261248057128e-03 8.7879994297757253e-04 8.3594736487246642e+05
3.9132886639736686e-03 1.1475598558166652e-03 8.4010785600270797e+05
4.5592204622322274e-03 1.4726646857240236e-03 8.5821280778127897e+05
5.3123133106586229e-03 1.8421512230220826e-03 8.9452757534668024e+05
6.1681743620313201e-03 2.2452543493803969e-03 9.4789183608018362e+05
7.1158874184402698e-03 2.6905940971289916e-03 1.0105228108969087e+06
8.1476810331018168e-03 3.1950944007739161e-03 1.0756639589191866e+06
9.2608515066161523e-03 3.7937328413233974e-03 1.1346103887258535e+06
1.0461671918710280e-02 4.5605353179803730e-03 1.1761327040699895e+06
1.1773148301518988e-02 5.5782218939700399e-03 1.1975640046315268e+06
1.3230531539013213e-02 6.8428672704307116e-03 1.2131722938195900e+06
1.4854768666853868e-02 8.2293298411439987e-03 1.2492324807663832e+06
1.6629403985316538e-02 9.6725504889416565e-03 1.3074977622756744e+06
1.8524446638806702e-02 1.1259414589757575e-02 1.3725160534304667e+06
2.0528582357568159e-02 1.2932275408904004e-02 1.4488954180761103e+06
2.2619898047333109e-02 1.4611206731353668e-02 1.5405267788172485e+06
2.4766562030314243e-02 1.6385178755417333e-02 1.6379339588959173e+06
2.6953631112668797e-02 1.8355465150289404e-02 1.7369063565965828e+06
2.9179553643090661e-02 2.0397931074435358e-02 1.8478699769464806e+06
3.1426869437608862e-02 2.2412507728969636e-02 1.9753262730039668e+06
3.3670243890048135e-02 2.4520296422645176e-02 2.1068058798229545e+06
3.5900066767073580e-02 2.6880212789963193e-02 2.2309243390252427e+06
3.8120873096384900e-02 2.9574910204795770e-02 2.3472087024609833e+06
4.0340779950849837e-02 3.2567739257130815e-02 2.4621135999689791e+06
4.2561696617141043e-02 3.5668072015073334e-02 2.5884630020098300e+06
4.4771520276295607e-02 3.8902350245361844e-02 2.7234780935022770e+06
4.6961233076294517e-02 4.2390157712193441e-02 2.8602476769590620e+06
4.9128985513504864e-02 4.5801338787500263e-02 3.0175893922883924e+06
5.1256909729446631e-02 4.9269785449752877e-02 3.1857408411545046e+06
5.3336568052793298e-02 5.3053917546941741e-02 3.3527315053940164e+06
5.5371088734159746e-02 5.7259286854447811e-02 3.5192298584779510e+06
5.7366001543165290e-02 6.1781953717525505e-02 3.6922728716594614e+06
5.9321569692692200e-02 6.6629556204446702e-02 3.8727934722666503e+06
6.1237640576183416e-02 7.2082807563641452e-02 4.0494835239772885e+06
6.3120897955534550e-02 7.7965527585435457e-02 4.2347635606889781e+06
6.4971503843261891e-02 8.4405842555302937e-02 4.4256234722716613e+06
6.6791695671451046e-02 9.1381696241013985e-02 4.6233662607383234e+06
6.8582042615858207e-02 9.9257022074686743e-02 4.8172687906520432e+06
7.0348782277960487e-02 1.0823317840578146e-01 5.0061505981121249e+06
7.2099052334823610e-02 1.1836477737948220e-01 5.1959356457830984e+06
7.3838055889601129e-02 1.2964591512320464e-01 5.3929468020736733e+06
7.5568550117659394e-02 1.4203994111438101e-01 5.6024864887217162e+06
7.7291033871449311e-02 1.5576189334861612e-01 5.8219532790623223e+06
7.9007120477630144e-02 1.7082881687589230e-01 6.0569542429794036e+06
8.0717027321407731e-02 1.8722116529952335e-01 6.3120594119271720e+06
8.2419576223152213e-02 2.0531921509046996e-01 6.5802217082258789e+06
8.4115895430016407e-02 2.2565040028162631e-01 6.8538706026822990e+06
8.5809638088334639e-02 2.4842577607365263e-01 7.1361121354211569e+06
8.7503746918125236e-02 2.7374194255950252e-01 7.4312540056264075e+06
8.9199721460610615e-02 3.0184459811767467e-01 7.7395938542309385e+06
9.0898726728776080e-02 3.3300960952678244e-01 8.0618107728314754e+06
9.2601674846042648e-02 3.6767721334602893e-01 8.3965532723980956e+06
9.4309898375400603e-02 4.0625503086354603e-01 8.7452752418433875e+06
9.6024684929927884e-02 4.4946072143176991e-01 9.1060295727098864e+06
9.7748284572509947e-02 4.9793846208078563e-01 9.4783985407259222e+06
9.9483101526529394e-02 5.5286497054983919e-01 9.8560281074224710e+06
1.0123307067179066e-01 6.1086243578647270e-01 1.0289231692628819e+07
1.0298973212010887e-01 6.7143233849278638e-01 1.0779715127007518e+07
1.0474393669251680e-01 7.4242158238616163e-01 1.1238600367908293e+07
1.0650616391535472e-01 8.2191929732206148e-01 1.1707237207607865e+07
1.0827861324246901e-01 9.1028244200475794e-01 1.2193146143803636e+07
1.1006203536706216e-01 1.0068485627814829e+00 1.2710895314864175e+07
1.1185418996974428e-01 1.1145572829528232e+00 1.3240078385424126e+07
1.1365657281366048e-01 1.2355161055515553e+00 1.3774988647655215e+07
1.1547178080636478e-01 1.3712030955980354e+00 1.4318173442999296e+07
1.1730204213019668e-01 1.5235625860369510e+00 1.4870148192997592e+07
1.1914962935231299e-01 1.6949817821025239e+00 1.5430362928907942e+07
1.2101705370845961e-01 1.8888627958450475e+00 1.5994732779413618e+07
1.2290770628139081e-01 2.1074105275204724e+00 1.6569376291530328e+07
1.2482413996740838e-01 2.3536495152575441e+00 1.7156205079758879e+07
1.2676869292958437e-01 2.6287022061923748e+00 1.7767530397210371e+07
1.2874180933313895e-01 2.9295069093815105e+00 1.8430677261411723e+07
1.3073955030855400e-01 3.2558011314575053e+00 1.9151628425142571e+07
1.3275668943700414e-01 3.6170946050505481e+00 1.9896591566610396e+07
1.3479265855083167e-01 4.0277894475669376e+00 2.0628088059968602e+07
1.3685239384382453e-01 4.4868018282954232e+00 2.1376159361543473e+07
1.3893695611106716e-01 4.9858858843275753e+00 2.2184037112908319e+07
1.4104147899135722e-01 5.5238195112839454e+00 2.3059216933376864e+07
1.4315976272147013e-01 6.1081229264425705e+00 2.3982353880953595e+07
1.4528783195431194e-01 6.7499921013420447e+00 2.4931907529365342e+07
1.4742438943892844e-01 7.4560226092585475e+00 2.5905195173448611e+07
1.4956852316006808e-01 8.2268620856374142e+00 2.6915539396240439e+07
1.5171789819904702e-01 9.0731541946379650e+00 2.7951442399631206e+07
1.5387152084393407e-01 1.0038582057590434e+01 2.8943755254556060e+07
1.5603631708014964e-01 1.1191360690912598e+01 2.9808964562904619e+07
1.5822892448851822e-01 1.2564297229496120e+01 3.0565770502055466e+07
1.6046532467238539e-01 1.4121457047776254e+01 3.1345480817228101e+07
1.6274894636714310e-01 1.5785088056592274e+01 3.2293783928069595e+07
1.6506807582867900e-01 1.7494067079356576e+01 3.3476269513622738e+07
1.6740315766117031e-01 1.9261025801453616e+01 3.4837034626941368e+07
1.6973889532510067e-01 2.1144245173292351e+01 3.6282444585745372e+07
1.7206843531460780e-01 2.3199267423746470e+01 3.7750722933234610e+07
1.7439056028532107e-01 2.5469009738180095e+01 3.9215976859824687e+07
1.7670665710529787e-01 2.8006943853522575e+01 4.0653112403620303e+07
1.7902055241038961e-01 3.0864409877528267e+01 4.2052498351104274e+07
1.8133724972482579e-01 3.4021793202966052e+01 4.3474983100589938e+07
1.8365732380012512e-01 3.7362227040167049e+01 4.5041508906515762e+07
1.8597210922607088e-01 4.0810089795531830e+01 4.6801184031930640e+07
1.8826920375714096e-01 4.4408715534390701e+01 4.8697009828933701e+07
1.9054018142102835e-01 4.8266597196784822e+01 5.0643315213312276e+07
1.9278264122056987e-01 5.2550509733248973e+01 5.2544190711533152e+07
1.9500077762943069e-01 5.7441939680233176e+01 5.4328169468961015e+07
1.9720357093218432e-01 6.3067658005095183e+01 5.5988576896155961e+07
1.9940084731650554e-01 6.9403016710811826e+01 5.7613651268058226e+07
2.0159764299540694e-01 7.6283711634205275e+01 5.9341047087124757e+07
2.0379133911276426e-01 8.3468022933170360e+01 6.1302575291281089e+07
2.0597205009561492e-01 9.0807055336404233e+01 6.3540349256738640e+07
2.0812746514194536e-01 9.8403749304151063e+01 6.5971945585856788e+07
2.1024951848474849e-01 1.0647355672621310e+02 6.8490324324961424e+07
2.1233554462331106e-01 1.1532528415060615e+02 7.0983478275470078e+07
2.1438829363081990e-01 1.2529612749172010e+02 7.3368057661876038e+07
2.1641449357634390e-01 1.3642314260357838e+02 7.5697101955083013e+07
2.1841880883966713e-01 1.4830088907143465e+02 7.8158692582670569e+07
2.2039830686172313e-01 1.6061735446571552e+02 8.0857258296592817e+07
2.2234607438030529e-01 1.7344460938495766e+02 8.3748669840305477e+07
2.2425697803383016e-01 1.8705439189442106e+02 8.6743321704139024e+07
2.2612929437195295e-01 2.0181230978997147e+02 8.9754189596215546e+07
2.2796453199501632e-01 2.1820350007397391e+02 9.2691306625111192e+07
2.2976729939804463e-01 2.3674777161221076e+02 9.5490399081002817e+07
2.3154433945443686e-01 2.5755650738478124e+02 9.8211751763516501e+07
2.3330071417620202e-01 2.8019880828954342e+02 1.0102166390836526e+08
2.3503669237979974e-01 3.0428991464366135e+02 1.0403186049715248e+08
2.3674946170299838e-01 3.2969686366079230e+02 1.0727281321896310e+08
2.3843546906488122e-01 3.5618742092729224e+02 1.1077946093045990e+08
2.4009031116878032e-01 3.8363917398928749e+02 1.1455508476111631e+08
2.4170963707829196e-01 4.1254487370547241e+02 1.1849782377309027e+08
2.4329167119820960e-01 4.4329375169595420e+02 1.2254820502470565e+08
2.4483610605234674e-01 4.7609968321134471e+02 1.2669150251570407e+08
2.4634309202553994e-01 5.1112366097369323e+02 1.3092746054572082e+08
2.4781293397023207e-01 5.4851455318278965e+02 1.3525796814853749e+08
2.4924599979393902e-01 5.8859265644088907e+02 1.3966451361495352e+08
2.5064309549663788e-01 6.3195688073610700e+02 1.4410502980879703e+08
2.5200589541102802e-01 6.8118869629915321e+02 1.4832235772971866e+08
2.5334047788339453e-01 7.4124493027112476e+02 1.5188853973506480e+08
2.5465986747444724e-01 8.1636866000838450e+02 1.5462072169277692e+08
2.5598004086491832e-01 9.1212965396892548e+02 1.5633092203910476e+08
2.5732013269441967e-01 1.0381801490010819e+03 1.5664019099152765e+08
2.5870587998450878e-01 1.2011835494033216e+03 1.5573494115376753e+08
2.6016252600458911e-01 1.4001536975019321e+03 1.5452272452633712e+08
2.6170512731433315e-01 1.6364740885715000e+03 1.5352715741954085e+08
2.6334315203105629e-01 1.9224875452451079e+03 1.5249794775721249e+08
2.6509142074497982e-01 2.2830621677764220e+03 1.5080658542183328e+08
2.6697765540838325e-01 2.7495791037965473e+03 1.4813739016352069e+08
2.6904150258734183e-01 3.3546813323518236e+03 1.4472722058906382e+08
2.7132918599769240e-01 4.1348309183492347e+03 1.4103211652363026e+08
2.7389093006563969e-01 5.1412853842064687e+03 1.3729136201304734e+08
2.7678482679507632e-01 6.4402138867144495e+03 1.3368261547824119e+08
2.8007823028837486e-01 8.1080955278599959e+03 1.3043779739037457e+08
2.8384524087707241e-01 1.0227667127616232e+04 1.2779631217424534e+08
2.8816229906521063e-01 1.2894302970364082e+04 1.2583927299830581e+08
2.9310702836664282e-01 1.6257657630817012e+04 1.2420675837097649e+08
2.9877119416992792e-01 2.0466123048020083e+04 1.2285536186118858e+08
3.0524928299178589e-01 2.5629690123702716e+04 1.2201259016869257e+08
3.1261963119705494e-01 3.1930232079250218e+04 1.2136616148376219e+08
3.2096182085643399e-01 3.9568659356609940e+04 1.2065899370376411e+08
3.3035391967787553e-01 4.8717111852750269e+04 1.1982984174912234e+08
3.4085964845242789e-01 5.9499818785763942e+04 1.1893067743108912e+08
3.5251683179852356e-01 7.1966375786216813e+04 1.1811412024937695e+08
3.6532659052205230e-01 8.6058149626432947e+04 1.1765931698178914e+08
3.7924330299957887e-01 1.0163232645832784e+05 1.1785935394280012e+08
3.9417502347455635e-01 1.1861126618185568e+05 1.1868432503771663e+08
4.1000707736652264e-01 1.3718112712559884e+05 1.1947111438338082e+08
4.2664269837189606e-01 1.5784415190712505e+05 1.1902427058665958e+08
4.4403297458955648e-01 1.8128846169599897e+05 1.1604646905621792e+08
4.6217899860476119e-01 2.0809448053918569e+05 1.0970260604377620e+08
4.8110266189540929e-01 2.3847746239615325e+05 9.9915223237963125e+07
5.0080534289818768e-01 2.7218395441508782e+05 8.7351845915378809e+07
5.2123560023108972e-01 3.0853357553104719e+05 7.3277821800287813e+07
5.4227566551155859e-01 3.4664276203999243e+05 5.9223582373458877e+07
5.6375199808448473e-01 3.8559921198115061e+05 4.6698413961743496e+07
5.8545638161965019e-01 4.2461798050202866e+05 3.6841679529579744e+07
6.0717054150473693e-01 4.6313558687565231e+05 3.0211927123669051e+07
6.2868776036049057e-01 5.0091863325246016e+05 2.6537390706246618e+07
6.4983133944153537e-01 5.3803530320999504e+05 2.4954953655114874e+07
6.7046400904067593e-01 5.7468640890580602e+05 2.4504907228625644e+07
6.9048607604968226e-01 6.1103474900861038e+05 2.4482862348951660e+07
7.0982700040566304e-01 6.4712344893828267e+05 2.4529220693536587e+07
7.2843637542131656e-01 6.8291815407249855e+05 2.4489987634945203e+07
7.4627850306062060e-01 7.1833105091843556e+05 2.4340625413619690e+07
7.6332895745163809e-01 7.5322077313092235e+05 2.4168571397884943e+07
7.7957198346227252e-01 7.8749567457023601e+05 2.3983029233558793e+07
7.9500057072532981e-01 8.2102367384183779e+05 2.3872485651740812e+07
8.0961449987393841e-01 8.5370743220785598e+05 2.3877081374913946e+07
8.2342004987186102e-01 8.8548851638545434e+05 2.3986274799525060e+07
8.3642955921915663e-01 9.1634313525363803e+05 2.0000000000000000e+07
8.4866076993621098e-01 9.4623951210652071e+05 2.0000000000000000e+07
8.6013558592113970e-01 9.7516829644616798e+05 2.0000000000000000e+07
8.7087937707780061e-01 1.0031116590855746e+06 2.0000000000000000e+07
8.8091999857428738e-01 1.0300465189774507e+06 2.0000000000000000e+07
8.9028701948148681e-01 1.0559686876058320e+06 2.0000000000000000e+07
8.9901128801058527e-01 1.0808821311959587e+06 2.0000000000000000e+07
9.0712444079886190e-01 1.1047909472373307e+06 2.0000000000000000e+07
9.1465842591251934e-01 1.1277016334962493e+06 2.0000000000000000e+07
9.2164512749009431e-01 1.1496254616661388e+06 2.0000000000000000e+07
9.2811607223440395e-01 1.1705770813500660e+06 2.0000000000000000e+07
9.3410218188341165e-01 1.1905738314727382e+06 2.0000000000000000e+07
9.3963357234911782e-01 1.2096363178176193e+06 2.0000000000000000e+07
9.4473939981235577e-01 1.2277865381942305e+06 2.0000000000000000e+07
9.4944773657570514e-01 1.2450481917616758e+06 2.0000000000000000e+07
9.5378548285586473e-01 1.2614457924661557e+06 2.0000000000000000e+07
9.5777830449012413e-01 1.2770075736105682e+06 2.0000000000000000e+07
9.6145060424593398e-01 1.2917607127808724e+06 2.0000000000000000e+07
9.6482549761777248e-01 1.3057351771081686e+06 2.0000000000000000e+07
9.6792481763958760e-01 1.3189579561328993e+06 2.0000000000000000e+07
9.7076911895901974e-01 1.3314609968428435e+06 2.0000000000000000e+07
9.7337771261108741e-01 1.3432724833503149e+06 2.0000000000000000e+07
9.7576868981727438e-01 1.3544210051748324e+06 2.0000000000000000e+07
9.7795896322942211e-01 1.3649302401744600e+06 2.0000000000000000e+07
9.7996430518353794e-01 1.3748252237328279e+06 2.0000000000000000e+07
9.8179940126967202e-01 1.3841343891343786e+06 2.0000000000000000e+07
9.8347790731497242e-01 1.3928853767858807e+06 2.0000000000000000e+07
9.8501250084594461e-01 1.4011066616660266e+06 2.0000000000000000e+07
9.8641493511520817e-01 1.4088235169713967e+06 2.0000000000000000e+07
9.8769608883932591e-01 1.4160588761175650e+06 2.0000000000000000e+07
9.8886601726933210e-01 1.4228340817539159e+06 2.0000000000000000e+07
9.8993400331188641e-01 1.4291700368357475e+06 2.0000000000000000e+07
9.9090860812823922e-01 1.4350902151608407e+06 2.0000000000000000e+07
9.9179772159339774e-01 1.4406176259585463e+06 2.0000000000000000e+07
9.9260860803999273e-01 1.4457725884148695e+06 2.0000000000000000e+07
9.9334794877881871e-01 1.4505718396373114e+06 2.0000000000000000e+07
9.9402188256028490e-01 1.4550305860142584e+06 2.0000000000000000e+07
9.9463604526493365e-01 1.4591660368695250e+06 2.0000000000000000e+07
9.9519560874616619e-01 1.4629941744583389e+06 2.0000000000000000e+07
9.9570531572619658e-01 1.4665313671607533e+06 2.0000000000000000e+07
9.9616951309441415e-01 1.4697941167250527e+06 2.0000000000000000e+07
9.9659218283322237e-01 1.4727942693432074e+06 2.0000000000000000e+07
9.9697696954863402e-01 1.4755423493483220e+06 2.0000000000000000e+07
9.9732720733241642e-01 1.4780486930158127e+06 2.0000000000000000e+07
9.9764594500166370e-01 1.4803256770955990e+06 2.0000000000000000e+07
9.9793596988210864e-01 1.4823859521541994e+06 2.0000000000000000e+07
9.9819982930499596e-01 1.4842419208765815e+06 2.0000000000000000e+07
9.9843985036226479e-01 1.4858988084992310e+06 2.0000000000000000e+07
9.9865815713960404e-01 1.4873765066568346e+06 2.0000000000000000e+07
9.9885668992463417e-01 1.4887211012116917e+06 2.0000000000000000e+07
9.9903722350488233e-01 1.4899000583667092e+06 2.0000000000000000e+07
9.9920137132561981e-01 1.4908779061803007e+06 2.0000000000000000e+07
9.9935060038320123e-01 1.4916726497723891e+06 2.0000000000000000e+07
9.9948624987708024e-01 1.4923108964307653e+06 2.0000000000000000e+07
9.9960954255746159e-01 1.4928063139104119e+06 2.0000000000000000e+07
9.9972159331080923e-01 1.4931516956684643e+06 2.0000000000000000e+07
9.9982341694247212e-01 1.4933536910354835e+06 2.0000000000000000e+07
1.0000000000000000e+00 1.4934418518513241e+06 2.0000000000000000e+07
